date,countryiso3code,full_pubs,frac_pubs,frac_FWCI,frac_intl,frac_pubs_top10p_FWCI_perc,number_unique_authors
2015,VNM,4318,2350.658313,0.828649354,987.6154557,0.073528557,6456
2016,VNM,5589,3205.63375,0.796416763,1208.00875,0.065101752,8968
2017,VNM,6314,3496.743098,0.883380058,1455.340717,0.080862808,9442
2018,VNM,8442,4772.004596,0.920477823,1912.528405,0.091414809,12461
2019,VNM,12218,7081.306401,0.961413586,2833.732757,0.096487591,16903
2020,VNM,17301,10140.29032,0.995545763,3833.747536,0.110311555,22396
2021,VNM,17332,10698.88516,0.942901531,3636.554012,0.097673922,26301
2022,VNM,17180,11321.52455,0.91433634,3546.293385,0.091600474,29029
2023,VNM,17878,12360.63941,0.872364178,3506.737151,0.089249198,32232
2024,VNM,1937,1365.819821,0.803494113,366.8631541,0.998691262,5123
1990,VUT,2,2,0.222312394,,0,4
1991,VUT,2,1.5,0.179873777,0.5,0,3
1992,VUT,8,5.290909091,0.643644641,1.290909091,0,11
1993,VUT,2,2,0,,0,3
1994,VUT,8,5.5,0.39758349,2.5,0,8
1995,VUT,1,0.125,0.868682057,0.125,0,2
1996,VUT,4,1.791666667,1.714769523,1.291666667,0.348837209,7
1997,VUT,8,3.179281874,0.082463188,0.679281874,0,10
1998,VUT,3,0.916666667,1.143598114,0.916666667,0,6
1999,VUT,9,5.319444444,0.342042551,1.319444444,0,10
2000,VUT,9,3.467127496,1.451909345,1.967127496,0.152452262,17
2001,VUT,4,2.590909091,0.50567812,0.590909091,0,8
2002,VUT,8,5.730769231,0.362114806,1.730769231,0,14
2003,VUT,9,5.566666667,0.295495289,2.566666667,0,13
2004,VUT,13,9.386904762,0.331046668,1.886904762,0,16
2005,VUT,17,10.71911977,0.583424281,1.219119769,0.103656936,23
2006,VUT,11,4.711680672,1.788008618,2.211680672,0.070746164,15
2007,VUT,8,2.31984127,0.590691832,2.31984127,0,8
2008,VUT,9,2.972408964,1.964294486,1.972408964,0.16821373,14
2009,VUT,14,4.251226551,0.454554957,2.251226551,0,17
2010,VUT,16,6.987878788,0.917069118,4.487878788,0,29
2011,VUT,17,5.450727867,0.658092082,2.950727867,0.061153912,20
2012,VUT,21,4.514880952,0.661891282,3.514880952,0,16
2013,VUT,22,4.929019083,1.075635854,2.929019083,0.052080338,27
2014,VUT,30,9.152140155,0.478581348,6.152140155,0,32
2015,VUT,30,5.882681897,0.687836796,5.882681897,0.050737519,32
2016,VUT,36,8.392997095,0.600127318,5.892997095,0.048867517,39
2017,VUT,31,5.706874723,0.725441061,4.706874723,0.007457293,38
2018,VUT,24,7.497252523,0.545567134,3.497252523,0.017322363,37
2019,VUT,37,10.61082449,0.555824984,7.610824493,0.002048769,48
2020,VUT,43,10.17263319,1.105089068,8.839299852,0.113059241,56
2021,VUT,46,14.56446967,0.703074257,11.56446967,0.060350058,86
2022,VUT,49,14.68250746,0.78619863,13.68250746,0.071765808,73
2023,VUT,37,10.69265368,2.057673909,9.69265368,0.229482138,81
2024,VUT,2,1.25,0,0.25,1,2
2005,WLF,1,0.2,0.155945225,0.2,0,1
2007,WLF,1,0.285714286,0.67901051,0.285714286,0,2
2008,WLF,1,0.166666667,0,0.166666667,0,1
2009,WLF,1,1,0.150414975,,0,3
2010,WLF,1,0.125,0.778650257,0.125,0,1
2011,WLF,2,1.055555556,0.878604725,0.055555556,0,10
2013,WLF,2,0.897435897,0.77617206,0.897435897,0,7
2015,WLF,2,0.717647059,0.661295369,0.717647059,0,5
2017,WLF,1,0.666666667,0,0.666666667,0,2
2019,WLF,2,0.25,0.331758075,0.25,0,2
2020,WLF,3,0.198464912,0.206326688,0.198464912,0,4
2022,WLF,2,1.066666667,0.118908668,0.066666667,0,2
1990,WSM,3,3,0,,0,5
1991,WSM,4,4,0,,0,6
1992,WSM,10,9.555555556,0.241124056,0.555555556,0,36
1993,WSM,8,8,0.089393763,,0,22
1994,WSM,12,11.42857143,0.776327682,0.428571429,0.125,22
1995,WSM,7,5.119047619,0.44543496,1.119047619,0,13
1996,WSM,2,1.333333333,0,0.333333333,0,2
1997,WSM,6,3.533333333,0.771919368,1.533333333,0,11
1998,WSM,7,4.083333333,0.076472489,1.083333333,0,7
1999,WSM,10,5.866666667,0.524342815,1.033333333,0,12
2000,WSM,5,4.5,0.084856544,1.5,0,11
2001,WSM,6,3.592592593,0.351847577,0.259259259,0.010309278,8
2002,WSM,7,4.444444444,0.579090372,1.444444444,0,9
2003,WSM,4,2.076923077,0.466915322,1.076923077,0,8
2004,WSM,4,0.811111111,0.53128661,0.811111111,0,6
2005,WSM,7,2.753623188,0.500308866,1.753623188,0,6
2006,WSM,15,8.975490196,0.341067113,2.975490196,0.027853632,20
2007,WSM,6,3.433333333,0.018033438,1.433333333,0,8
2008,WSM,12,3.727355977,0.90336977,1.227355977,0.044714448,9
2009,WSM,21,6.023124478,0.749911242,4.023124478,0.044897971,14
2010,WSM,16,6.031573499,1.475985603,3.031573499,0.191452845,15
2011,WSM,19,5.767857143,1.057372886,4.267857143,0.063570691,24
2012,WSM,11,2.341520468,1.245557007,2.341520468,0.196865634,13
2013,WSM,15,4.40995671,0.946721318,4.40995671,0.050391021,23
2014,WSM,21,8.422307025,0.883237491,2.422307025,0.12093106,26
2015,WSM,17,6.139569907,0.474847428,4.139569907,0.002395263,38
2016,WSM,20,6.752089921,0.423877578,2.752089921,0.025441549,32
2017,WSM,27,9.291503536,0.65867641,4.291503536,0.044345572,30
2018,WSM,30,10.60729697,0.543822302,6.107296971,0.02289529,42
2019,WSM,40,11.73920266,0.439662795,8.739202656,0.006767849,57
2020,WSM,55,15.78982956,0.471217456,12.78982956,7.57E-04,85
2021,WSM,78,22.73046628,0.555540422,20.39713295,0.02825366,82
2022,WSM,66,21.66379069,0.677674074,13.66379069,0.083361988,102
2023,WSM,70,22.07283744,0.833701059,16.07283744,0.128072827,93
2024,WSM,3,1.24025974,0,1.24025974,1,11
1993,YDX,1,1,0.852256128,,0,3
1990,YEM,32,23.64285714,0.424439949,5.30952381,0.042296073,42
1991,YEM,29,17.87460317,0.475190552,7.374603175,0.041958973,45
1992,YEM,22,15.07202381,0.370642851,4.07202381,0.011058015,28
1993,YEM,29,20.90238095,0.271411381,3.902380952,0,41
1994,YEM,25,17.60437406,0.12268489,3.604374057,0,34
1995,YEM,26,16.06666667,0.372500864,5.733333333,0.012448133,41
1996,YEM,35,20.16944444,0.320442419,8.669444444,0.016526649,50
1997,YEM,47,32.44086453,0.40740291,8.440864528,0,69
1998,YEM,49,30.76309524,0.261153052,7.429761905,0.002167099,66
1999,YEM,47,29.20546953,0.265286734,7.70546953,0.017120081,72
2000,YEM,45,24.72198413,0.361213404,9.701984127,0.015730489,72
2001,YEM,66,45.14702381,0.421301327,10.14702381,0.008306195,109
2002,YEM,41,28.45,0.400203549,6.916666667,0.008787346,63
2003,YEM,49,32.44047619,0.452387133,8.94047619,0.025688073,81
2004,YEM,68,42.60793651,0.306041398,11.64126984,0.003352829,95
2005,YEM,76,46.01371961,0.43430229,13.59705295,0.017627593,109
2006,YEM,100,55.06683502,0.400756872,19.56683502,0.00232347,152
2007,YEM,100,51.90004718,0.443630278,18.73338051,0.025836375,135
2008,YEM,131,68.19005529,0.414914433,26.69005529,0.013763417,170
2009,YEM,183,87.98753746,0.579373148,39.8208708,0.046688529,225
2010,YEM,218,116.1052546,0.508439739,46.18858798,0.02092296,284
2011,YEM,264,123.1667877,0.575436989,59.41678768,0.041584468,292
2012,YEM,298,129.3464038,0.57630284,68.12140384,0.02615321,315
2013,YEM,345,146.280374,0.594237878,80.1970407,0.041261272,384
2014,YEM,381,177.0614967,0.569122931,87.89483006,0.033784868,464
2015,YEM,329,127.7068551,0.562441249,74.70685514,0.032076666,344
2016,YEM,376,139.3297576,0.693639619,82.99642431,0.052097742,383
2017,YEM,460,150.3901603,0.870086549,102.556827,0.083333575,450
2018,YEM,535,167.9631419,0.924318884,111.6631419,0.081098878,484
2019,YEM,709,242.8286234,1.154011036,169.3286234,0.115729627,712
2020,YEM,1086,349.9482742,1.324353425,246.1982742,0.158261879,838
2021,YEM,1594,512.7336112,1.372784719,345.2336112,0.180240169,1215
2022,YEM,1845,509.3174209,1.411286321,382.8174209,0.173754194,1306
2023,YEM,1722,508.6357181,1.661474225,365.4690514,0.163324465,1404
2024,YEM,182,55.1192268,0.975723234,38.6192268,0.996976252,238
1990,YUG,509,455.2222676,0.213828243,30.22226756,0.014278739,1079
1991,YUG,297,243.1871184,0.27623743,34.52045177,0.014220874,577
1992,YUG,185,143.7170635,0.297662591,26.71706349,0.018554976,399
1993,YUG,139,110.6807692,0.26332456,18.43076923,0.024781696,317
1994,YUG,135,110.2335165,0.578897826,19.23351648,0.052917965,347
1995,YUG,122,98.12857143,0.36617737,19.12857143,0.022929102,276
1996,YUG,167,121.0451049,0.303134553,26.18796204,0.018175043,376
1997,YUG,222,168.4276057,0.287450961,31.17205017,0.026123984,483
1998,YUG,174,137.8837302,0.363735864,23.86706349,0.021757462,363
1999,YUG,214,150.5340188,0.212427325,32.66259019,0.010794902,388
2000,YUG,184,134.7984306,0.316125529,30.79843062,0.02233231,395
2001,YUG,132,100.9035714,0.220755255,18.15357143,0.014315097,336
2002,YUG,135,98.23047343,0.292608312,22.03047343,0.016033721,329
2003,YUG,161,96.76291209,0.458849154,39.51291209,0.023769438,309
2004,YUG,153,91.1068807,0.369667579,38.02995762,0.018293532,281
2005,YUG,203,125.0701324,0.326432586,43.8201324,0.018563012,354
2006,YUG,144,75.55174045,0.3579896,28.88507379,0.004436785,287
2007,YUG,192,95.86607233,0.723139621,55.96607233,0.065145447,387
2008,YUG,25,12.2501073,0.202662948,4.9501073,0.003023405,45
2009,YUG,14,5.630555556,0.150477719,2.130555556,0,23
2010,YUG,11,4.247619048,0.255600654,0.738095238,0,17
2011,YUG,28,7.079304029,0.183964673,0.993589744,0.01086591,33
2012,YUG,10,2.952675257,0.22045031,0.144341924,0,11
2013,YUG,4,1.353968254,0.408838349,0.353968254,0,4
2014,YUG,9,2.45952381,0.511026119,2.45952381,0,18
2015,YUG,13,3.800385005,0.571491201,3.800385005,0.002082312,26
2016,YUG,30,5.807781122,0.501820646,4.807781122,0.021864482,38
2017,YUG,42,9.01598699,1.518202794,8.01598699,0.146411958,47
2018,YUG,19,8.543704951,0.263918368,4.543704951,0.027184701,27
2019,YUG,1,0.333333333,0,0.333333333,0,1
2020,YUG,3,1.392857143,0.390593817,0.392857143,0,7
2021,YUG,15,4.699542125,0.68979403,2.699542125,0.097527232,22
2022,YUG,12,6.001002063,0.07949856,1.001002063,0.002848527,16
2023,YUG,55,22.50987734,0.766674824,12.50987734,0.095562987,71
2024,YUG,14,3.787612388,5.662969769,3.120945721,1,18
1990,YUX,199,177.9083694,0.088332331,10.90836941,0.002810436,444
1991,YUX,141,115.2706867,0.189243617,13.07068668,0.018104833,315
1992,YUX,73,54.55039683,0.155079697,9.050396825,0,176
1993,YUX,38,27.8452381,0.192604368,5.845238095,0.017956392,103
1994,YUX,36,28.75952381,0.136522253,4.75952381,0.017385545,91
1995,YUX,27,23.54285714,0.235520712,1.542857143,0,55
1996,YUX,28,25.95,0.112256524,0.95,0,72
1997,YUX,35,31.16666667,0.119695519,1.666666667,0,86
1998,YUX,40,34.63333333,0.047419771,2.633333333,0,75
1999,YUX,31,26.56666667,0.145556667,1.4,0,69
2000,YUX,29,25.34285714,0.117994659,1.342857143,0,70
2001,YUX,38,31.31944444,0.09715267,3.319444444,0,63
2002,YUX,28,18.58095238,0.102327932,5.580952381,0,47
2003,YUX,31,19.90847763,0.10941971,7.408477633,0,51
2004,YUX,38,21.59556914,0.150645129,7.17890247,0,52
2005,YUX,36,19.48787879,0.304258812,9.737878788,0,69
2006,YUX,28,15.54686147,0.620299266,7.346861472,0.047781808,47
2007,YUX,33,13.43874269,0.793144907,8.605409357,0.082679692,48
2008,YUX,6,1.854761905,0.132035158,1.354761905,0,8
2009,YUX,1,0.125,0.482912574,0.125,0,2
2011,YUX,1,0.2,0,,0,1
1990,ZAF,3728,3465.544993,0.801355159,199.9620868,0.065712771,5222
1991,ZAF,3811,3518.96434,0.717861982,208.3810069,0.06273375,5310
1992,ZAF,3736,3420.644477,0.719630174,230.24289,0.060452808,5233
1993,ZAF,3836,3489.874083,0.624291787,240.9046384,0.044924031,5350
1994,ZAF,4174,3745.592191,0.65752868,292.9777796,0.048494918,5688
1995,ZAF,4146,3719.252255,0.640479742,294.4379689,0.047972753,5915
1996,ZAF,4850,4079.788276,0.671418724,523.612482,0.057059288,6140
1997,ZAF,4889,4053.76237,0.693697473,586.6525207,0.057245823,6345
1998,ZAF,5013,4123.711521,0.678093995,594.6073789,0.059107292,6434
1999,ZAF,5158,4217.832954,0.714351649,628.8046983,0.05879277,6693
2000,ZAF,5138,4188.513855,0.722534092,628.6686174,0.059394961,6783
2001,ZAF,5318,4420.39496,0.75201121,641.1580548,0.063193244,7259
2002,ZAF,5773,4766.134249,0.782789927,711.2473446,0.066630174,7640
2003,ZAF,6114,4719.458219,0.759065018,963.7381973,0.062738438,7386
2004,ZAF,7064,5438.26216,0.737355301,1122.458913,0.062916818,8648
2005,ZAF,7583,5760.809544,0.781360978,1216.955266,0.075008443,9155
2006,ZAF,8509,6441.090486,0.844165577,1351.710185,0.078865749,9961
2007,ZAF,8800,6565.515639,0.835760154,1524.819543,0.074736681,10501
2008,ZAF,9608,7161.866699,0.844315202,1578.609917,0.072945588,11431
2009,ZAF,10728,7956.224701,0.832443432,1813.442991,0.073640712,12444
2010,ZAF,11648,8595.614523,0.890781941,1939.619862,0.076423636,13396
2011,ZAF,13128,9580.904298,0.811155427,2233.97765,0.069592727,15327
2012,ZAF,14537,10391.80727,0.820159271,2403.856371,0.070719347,15839
2013,ZAF,15945,11353.4647,0.837111348,2739.544862,0.074158937,17592
2014,ZAF,18675,13302.9297,0.804906907,2993.806972,0.067938925,19807
2015,ZAF,18947,13140.20038,0.828769503,3220.176832,0.074199441,20727
2016,ZAF,20914,14250.79508,0.835939276,3609.554556,0.072117445,22764
2017,ZAF,22582,15374.57733,0.83307321,4029.480897,0.071204895,24089
2018,ZAF,24194,16208.80753,0.824213791,4348.252196,0.071481816,26135
2019,ZAF,26837,17989.03438,0.835587711,4919.50474,0.073518951,28088
2020,ZAF,28667,18832.39178,0.842176127,5375.709289,0.078117038,32711
2021,ZAF,30378,19136.61509,0.82433841,5663.612334,0.06963595,31601
2022,ZAF,31041,19217.84295,0.875315811,5765.757078,0.075306169,32147
2023,ZAF,29785,17739.98724,0.822942406,5589.568124,0.081006734,31196
2024,ZAF,2461,1318.499793,1.184920156,520.2997931,0.9953055,4864
1990,ZAR,9,8.014492754,0.175266318,1.014492754,0,25
1991,ZAR,11,9.681818182,0.548560219,0.681818182,0.070422535,36
1992,ZAR,14,10.49166667,0.789680595,1.491666667,0.031771247,34
1993,ZAR,6,4.544117647,0.976606785,0.544117647,0.064724919,20
1994,ZAR,5,3.083333333,2.605510631,1.083333333,0.108108108,9
1995,ZAR,8,8,0.181380239,,0,29
1996,ZAR,4,0.678113553,0.851237229,0.678113553,0.113436867,4
1997,ZAR,3,1.455555556,0.835546582,0.455555556,0,4
2001,ZAR,3,3,0,,0,1
2008,ZAR,1,1,0,,0,1
1990,ZMB,81,60.35515873,0.673868755,10.85515873,0.064795029,128
1991,ZMB,63,54.26190476,0.676803412,4.761904762,0.063734094,96
1992,ZMB,62,47.97712843,0.36861609,7.977128427,0.007146262,97
1993,ZMB,76,52.60533911,0.509668911,13.93867244,0.032474524,112
1994,ZMB,69,51.48220946,0.432290698,13.48220946,0.028389195,145
1995,ZMB,70,55.50333833,0.752638964,11.33667166,0.060663612,132
1996,ZMB,86,52.9275974,0.639635769,22.9275974,0.054705951,127
1997,ZMB,119,76.39319014,0.605888736,25.72652348,0.028292113,181
1998,ZMB,105,58.68371212,0.504489497,28.68371212,0.051179603,154
1999,ZMB,98,62.02201214,0.480892556,22.52201214,0.043456154,139
2000,ZMB,76,34.22332762,0.928769168,18.22332762,0.083362472,117
2001,ZMB,104,52.53386263,0.741648042,27.03386263,0.067128007,172
2002,ZMB,96,58.69366584,0.762360626,18.19366584,0.046212079,156
2003,ZMB,105,52.13976802,0.764007033,23.63976802,0.076201067,152
2004,ZMB,97,44.47220798,0.980028752,24.97220798,0.056291277,162
2005,ZMB,129,64.17383815,0.59816118,33.00717148,0.040867028,175
2006,ZMB,157,70.26538797,1.244347061,44.93205463,0.065385537,210
2007,ZMB,180,72.32888485,1.311732333,51.49555152,0.098280885,234
2008,ZMB,206,90.27024438,1.197032312,54.83691104,0.10651066,306
2009,ZMB,195,78.31371836,1.173009314,56.98038503,0.11120359,272
2010,ZMB,240,94.31181219,1.25070449,67.68681219,0.112055491,325
2011,ZMB,276,104.5020461,1.335744467,75.86871276,0.106516112,395
2012,ZMB,303,113.8163472,0.939480868,81.31634718,0.085109711,458
2013,ZMB,333,122.7089179,1.033453613,97.07247105,0.111620446,454
2014,ZMB,389,138.9134204,0.889309243,101.0800871,0.060553766,553
2015,ZMB,429,159.8009791,0.962365999,120.8009791,0.081841047,652
2016,ZMB,516,190.4052419,0.964704017,125.4052419,0.085483769,798
2017,ZMB,585,215.7088617,0.848102679,142.7088617,0.047938623,833
2018,ZMB,585,230.2534165,0.78550303,155.9200831,0.063042628,934
2019,ZMB,637,234.9744158,0.942270306,151.8077491,0.070212461,966
2020,ZMB,799,307.0718872,0.654304911,196.0718872,0.049671649,1147
2021,ZMB,926,349.4841938,0.877993546,237.9841938,0.064748333,1350
2022,ZMB,1030,383.6084953,0.815149806,265.025162,0.074953205,1582
2023,ZMB,1044,371.1196882,0.864274845,273.6966112,0.09265091,1579
2024,ZMB,74,22.87101135,0.174361055,16.87101135,1,161
1990,ZRX,18,17.4,0.058897589,1.4,0,53
1991,ZRX,3,2.25,0.084107308,0.25,0,3
1992,ZRX,8,4.483333333,0.596202891,1.483333333,0.055762082,11
1993,ZRX,9,9,0.045570319,,0,24
1994,ZRX,7,5.078571429,0.065651986,1.078571429,0,19
1995,ZRX,3,2.75,0.142695111,0.75,0,11
1996,ZRX,2,1.25,0.80984033,0.25,0.2,2
1998,ZRX,1,0.5,0,0.5,0,1
2000,ZRX,1,1,0,,0,1
1990,ZWE,222,196.0057359,0.497496461,22.50573593,0.033568127,304
1991,ZWE,187,160.9035714,0.681956231,18.73690476,0.050296318,284
1992,ZWE,242,208.2079832,0.429448933,24.87464986,0.036963417,350
1993,ZWE,237,192.3242424,0.508208577,33.82424242,0.043329604,362
1994,ZWE,268,223.6329726,0.503458604,30.38297258,0.037636072,393
1995,ZWE,272,211.705469,0.614876406,36.53880232,0.054571635,432
1996,ZWE,346,233.9438561,0.577696616,74.68195138,0.034884391,442
1997,ZWE,372,257.2058136,0.4382748,76.70581363,0.014181001,473
1998,ZWE,321,206.00902,0.618821736,69.20902003,0.03853402,455
1999,ZWE,361,252.2388447,0.491221005,62.36265421,0.020733372,500
2000,ZWE,340,239.195922,0.643358373,69.94592199,0.036635541,466
2001,ZWE,305,210.5900877,0.557881158,62.34008769,0.0496384,436
2002,ZWE,258,163.9803971,0.645481118,58.31373047,0.045149125,392
2003,ZWE,303,181.0630327,0.552760226,74.97969932,0.041421039,402
2004,ZWE,245,151.8973658,0.663662172,53.79888099,0.041566504,330
2005,ZWE,240,136.4810165,0.830496141,67.73101645,0.062546091,376
2006,ZWE,290,178.2230787,0.712379356,73.63974537,0.049797426,471
2007,ZWE,338,191.0226547,0.749474785,79.85598802,0.073542105,460
2008,ZWE,282,134.5677858,0.790426544,78.93445242,0.061727519,436
2009,ZWE,269,128.1579482,0.7641601,68.49128155,0.058690116,347
2010,ZWE,306,159.1569656,0.839068331,74.54267988,0.053699107,410
2011,ZWE,334,166.2450573,1.048159545,86.79505731,0.078493113,453
2012,ZWE,418,232.98463,0.590508234,91.81796337,0.039919878,609
2013,ZWE,440,253.0352628,0.634493385,91.03526282,0.047195881,692
2014,ZWE,573,328.6291601,0.668515861,131.1291601,0.038952344,904
2015,ZWE,561,310.5464879,0.669481585,118.7131546,0.047160481,1373
2016,ZWE,683,355.1494227,0.713381064,159.6494227,0.050570854,929
2017,ZWE,772,387.1593622,0.759537699,182.1593622,0.058897386,1056
2018,ZWE,883,454.4987678,0.666679946,241.4987678,0.047406225,1255
2019,ZWE,937,496.7252576,0.737178692,233.7252576,0.061342987,1393
2020,ZWE,1082,529.9383317,0.789417698,262.2716651,0.068204684,1455
2021,ZWE,1217,564.495416,0.735587697,296.7620827,0.061649072,1669
2022,ZWE,1294,631.6754295,0.779254834,307.4361822,0.066048453,1795
2023,ZWE,1161,550.1202876,0.798868407,283.1202876,0.085926783,1655
2024,ZWE,91,40.01246375,0.533448068,18.34579708,0.993320534,185
1990,,126107,121634.1823,0.356751568,249.9483961,0.035469825,176283
1991,,134127,129404.2113,0.442239044,308.7887876,0.042495171,198729
1992,,123006,118085.9401,0.444457347,310.223751,0.044016374,181684
1993,,117451,112323.1284,0.442271748,301.738642,0.041484103,165464
1994,,121558,115967.5876,0.439790933,364.0006484,0.040975818,167982
1995,,124095,118366.0135,0.480792251,367.9481693,0.044643832,172500
1996,,158826,138362.4536,0.486379577,1327.129845,0.047134809,242916
1997,,150100,133264.3549,0.511365402,1096.026622,0.048985419,232227
1998,,154892,136600.3966,0.502141168,1167.634106,0.049035907,239593
1999,,164507,142494.7993,0.536284866,1580.829434,0.050745226,260102
2000,,154345,137274.2858,0.385443689,1277.936327,0.03654964,207678
2001,,162524,149833.855,0.30081971,806.8109949,0.026936276,225860
2002,,168399,155891.4814,0.266311256,747.2262407,0.025092823,231225
2003,,203281,179962.6028,0.370676343,1273.665622,0.036533117,309040
2004,,172324,154272.8379,0.304398924,942.9422088,0.028608352,251134
2005,,170772,149912.9088,0.335214341,1254.531103,0.033607153,233485
2006,,168092,146115.4391,0.321227207,1432.61566,0.030702358,210805
2007,,178523,154287.1173,0.309927475,1540.039786,0.028857625,225940
2008,,162448,137499.0633,0.341110672,1618.344079,0.031212896,234629
